Data,13,record,timestamp,1661263451000,ms,position_lat,53.483755784109235,degrees,position_long,-3.0453770980238914,degrees,distance,62.2,m,enhanced_speed,1.157,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,116,bpm,cadence,48,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263454000,ms,position_lat,53.48373759537935,degrees,position_long,-3.0453900061547756,degrees,distance,65.48,m,enhanced_speed,1.213,m/s,enhanced_altitude,8.0,m,heart_rate,117,bpm,cadence,51,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263455000,ms,position_lat,53.48373893648386,degrees,position_long,-3.045395538210869,degrees,distance,65.48,m,enhanced_speed,1.241,m/s,enhanced_altitude,8.0,m,heart_rate,117,bpm,cadence,51,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263460000,ms,position_lat,53.48373700864613,degrees,position_long,-3.0453475937247276,degrees,distance,71.1,m,enhanced_speed,1.306,m/s,enhanced_altitude,8.0,m,heart_rate,116,bpm,cadence,54,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263462000,ms,position_lat,53.48372032865882,degrees,position_long,-3.045319514349103,degrees,distance,72.21,m,enhanced_speed,1.129,m/s,enhanced_altitude,8.0,m,heart_rate,115,bpm,cadence,56,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263468000,ms,position_lat,53.483678083866835,degrees,position_long,-3.045251788571477,degrees,distance,77.51,m,enhanced_speed,0.924,m/s,enhanced_altitude,7.800000000000011,m,heart_rate,114,bpm,cadence,50,rpm,temperature,30,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263469000,ms,position_lat,53.48367087543011,degrees,position_long,-3.0452442448586226,degrees,distance,78.71,m,enhanced_speed,0.924,m/s,enhanced_altitude,8.0,m,heart_rate,114,bpm,cadence,51,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263475000,ms,position_lat,53.48363483324647,degrees,position_long,-3.045201413333416,degrees,distance,82.74,m,enhanced_speed,0.942,m/s,enhanced_altitude,7.800000000000011,m,heart_rate,113,bpm,cadence,50,rpm,temperature,30,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263478000,ms,position_lat,53.4835987072438,degrees,position_long,-3.0451874155551195,degrees,distance,85.28,m,enhanced_speed,0.952,m/s,enhanced_altitude,7.600000000000023,m,heart_rate,112,bpm,cadence,50,rpm,temperature,30,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263479000,ms,position_lat,53.48358194343746,degrees,position_long,-3.0451827216893435,degrees,distance,85.99,m,enhanced_speed,0.942,m/s,enhanced_altitude,7.600000000000023,m,heart_rate,112,bpm,cadence,51,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263485000,ms,position_lat,53.483502734452486,degrees,position_long,-3.0451061110943556,degrees,distance,91.84,m,enhanced_speed,0.886,m/s,enhanced_altitude,8.0,m,heart_rate,111,bpm,cadence,0,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263488000,ms,position_lat,53.483475744724274,degrees,position_long,-3.0450751818716526,degrees,distance,95.04,m,enhanced_speed,0.905,m/s,enhanced_altitude,8.0,m,heart_rate,110,bpm,cadence,51,rpm,temperature,30,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263494000,ms,position_lat,53.48347247578204,degrees,position_long,-3.0450201127678156,degrees,distance,104.33,m,enhanced_speed,0.989,m/s,enhanced_altitude,7.800000000000011,m,heart_rate,113,bpm,cadence,48,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263495000,ms,position_lat,53.4834692068398,degrees,position_long,-3.0450166761875153,degrees,distance,105.61,m,enhanced_speed,0.98,m/s,enhanced_altitude,7.800000000000011,m,heart_rate,113,bpm,cadence,0,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263501000,ms,position_lat,53.483448922634125,degrees,position_long,-3.044972838833928,degrees,distance,111.4,m,enhanced_speed,1.036,m/s,enhanced_altitude,8.0,m,heart_rate,113,bpm,cadence,48,rpm,temperature,30,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263502000,ms,position_lat,53.483435763046145,degrees,position_long,-3.0449653789401054,degrees,distance,113.6,m,enhanced_speed,1.054,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,113,bpm,cadence,48,rpm,temperature,30,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263503000,ms,position_lat,53.48342562094331,degrees,position_long,-3.04495632648468,degrees,distance,114.3,m,enhanced_speed,1.054,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,112,bpm,cadence,48,rpm,temperature,30,C,fractional_cadence,0.0,rpm
